what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378009820305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378009820523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378009834933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378009835099
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1378009844243
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1378009844255
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1378009844265
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1378009844305
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1378009844307
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1378009844363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378009853140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378009870829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378009920234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378009920373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1378009932640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378009995885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378009996060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378009996102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378009997930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010000028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010000178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1378010011352
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1378010022180
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378010022208
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378010028796
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378010029454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010035218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010036120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010036339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010036865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010037982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010038501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010039592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010040322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010068748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010069540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010070510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010075302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010076320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010077171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010077917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010078764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010079619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010079983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010083050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010085810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010085898
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1378010088080
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1378010089954
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1378010089997
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1378010094104
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378010094665
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378010094680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010122766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010141510
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1378010144156
error,log,,,"Server JBoss v5.0 at localhost was unable to start within 50 seconds. If the server requires more time, try increasing the timeout in the server editor.",1378010144160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010144279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010150278
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1378010154316
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378010154714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010188821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010199531
error,log,,,"Server JBoss v5.0 at localhost was unable to start within 50 seconds. If the server requires more time, try increasing the timeout in the server editor.",1378010204322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010204357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010204406
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1378010204413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010211089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010211338
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378010213418
started,bundle,org.eclipse.datatools.connectivity,1.2.4.v201202041105,"org.eclipse.datatools.connectivity",1378010220737
started,bundle,org.eclipse.datatools.connectivity.ui,1.2.2.v201111190813,"org.eclipse.datatools.connectivity.ui",1378010220739
started,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.ui.dse",1378010220740
started,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1378010220761
started,bundle,org.eclipse.datatools.connectivity.sqm.core,1.2.4.v201201131116,"org.eclipse.datatools.connectivity.sqm.core",1378010220804
started,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.2.1.v20110926045,"org.eclipse.datatools.connectivity.sqm.core.ui",1378010220807
opened,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1378010220828
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1378010220849
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1378010221765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010230792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010256524
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1378010261234
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378010270117
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1378010271567
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378010274161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010292097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010439043
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1378010439952
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1378010442374
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378010442764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010458658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010458786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010459675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010459799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378010460386
